price,name,yearOfRegistration,monthOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,vehicleType
5480,Zafira_2009_1_9D_Fahrbereit__Klima__Navi__7_Sitze__PL,2009,0,,150,zafira,150000,,opel,
3490,Volkswagen_Polo_1.4_TDI_DPF_Goal,2006,11,manuell,69,polo,150000,diesel,volkswagen,kleinwagen
7999,Audi_A3_2.0_TDI,2007,11,manuell,140,a3,125000,diesel,audi,limousine
3000,Volkswagen_Polo_1.2_Trendline,2007,4,manuell,54,polo,150000,benzin,volkswagen,kleinwagen
999,Volvo_V40_1.8,1999,6,manuell,116,v40,150000,benzin,volvo,kombi
1300,3oo_m_model_vollastattung,2000,2,automatik,254,andere,150000,benzin,chrysler,limousine
3500,Audi_A3_2.0_FSI_Automatik__Sitzheizung__PDC,2004,12,automatik,150,a3,150000,benzin,audi,limousine
2499,Audi_80_2.3_133PS_Cabrio_5_Zylinder_Teilleder_RS2_Look_Wertanlage,1992,6,manuell,133,80,150000,benzin,audi,cabrio
760,Vw_polo_6n1_1.4_mit_faltdach,1997,8,manuell,0,polo,150000,benzin,volkswagen,kleinwagen
5499,BMW_316i_E46_Limosine_Facelift,2004,10,manuell,116,3er,125000,benzin,bmw,limousine
4499,Volkswagen_Multivan_T4_TDI,1998,2,manuell,102,transporter,150000,diesel,volkswagen,bus
2000,Opel_zafira,2003,2,manuell,0,,150000,benzin,opel,kombi
1150,Susuki_Swift_1.3___Unfallwagen__BJ_06__92_PS_orange_metallic,2006,4,manuell,92,swift,70000,benzin,suzuki,kleinwagen
3750,Fiat_Grande_Punto_1.2_8V_Active,2009,5,manuell,65,andere,90000,benzin,fiat,kleinwagen
2650,Renault_Scenic_1.9_dCi__7_Sitzer,2004,10,manuell,120,scenic,150000,diesel,renault,bus
12900,Mercedes_Benz_C180_Kompressor_BlueEfficiency,2009,9,manuell,156,c_klasse,40000,benzin,mercedes_benz,limousine
3500,Peugeot_407_SW_V6_210_Platinum,2006,4,automatik,211,4_reihe,150000,benzin,peugeot,kombi
1390,Smart_smart_&_passion,2004,11,automatik,61,fortwo,125000,benzin,smart,kleinwagen
11500,Tuareg_kinkong,2006,6,automatik,0,touareg,150000,diesel,volkswagen,suv
5900,Renault_Clio_III_1.2_16V_5_tuerig_Automatic,2010,1,automatik,79,clio,70000,benzin,renault,kleinwagen
1980,Volvo_V40_1.8,1999,7,manuell,122,v40,150000,benzin,volvo,kombi
3400,Toyota_Celica,2002,3,manuell,143,andere,125000,benzin,toyota,coupe
6700,Toyota_Corolla_Verso_1.8_Edition,2006,12,manuell,129,verso,90000,benzin,toyota,bus
1200,A_160_Automatik_Avantgarde!_!!!!!!,2000,6,automatik,102,a_klasse,150000,benzin,mercedes_benz,kleinwagen
350,Audi_A3_Bj.1999_1_6_L,2017,0,,101,a3,150000,benzin,audi,
7490,Ford_Fiesta_1.25_Titanium,2010,7,manuell,82,fiesta,50000,benzin,ford,kleinwagen
200,Das_Auto_laeuft_einwandfrei,1998,9,manuell,0,punto,100000,benzin,fiat,kleinwagen
650,Volkswagen_Polo,1992,12,manuell,45,polo,150000,benzin,volkswagen,kleinwagen
3999,VW_Passat_1_9_TDI_BJ:2004_Sitzheizung_Klimaautomatik_ALU_Tempomat,2004,10,automatik,131,passat,150000,diesel,volkswagen,limousine
1750,BMW_e36__316_Compact_TÜV_NEU,1998,8,automatik,101,3er,125000,benzin,bmw,kleinwagen
1500,Audi_A6_2.4_Tiptronik_S_LINE,1997,11,automatik,165,a6,150000,benzin,audi,limousine
19299,BMW_X5_3.0d_Scheckheft_gepflegt!_Traumzustand!,2007,8,automatik,235,x_reihe,150000,diesel,bmw,limousine
19490,Opel_Insignia_2.8_V6_Turbo_Sports_Tourer_4x4_OPC,2011,10,manuell,325,insignia,60000,benzin,opel,kombi
4000,Smart_smart,2002,2,automatik,61,fortwo,150000,benzin,smart,kleinwagen
2400,Renault_Megane_Grandtour_1_4,2004,12,manuell,0,megane,150000,benzin,renault,kombi
8300,DB_320_T_mit_AMG_Optik_Paket__LPG__Standheizg._Klima__19_Zoeller,2003,11,automatik,224,e_klasse,150000,lpg,mercedes_benz,kombi
790,kia_carnival_mit_Tuev_05/17,2017,0,manuell,0,carnival,150000,benzin,kia,
20500,BMW_320i_Cabrio_Aut._Navi_prof.__Xenon__Scheckheft,2010,12,automatik,170,3er,80000,benzin,bmw,cabrio
0,Audi_80_b4_avant_2.0_auch_tausch_gegen_Opel_corsa_a/b,1993,9,manuell,0,80,150000,benzin,audi,kombi
1799,Mercedes_Benz_A_160_Avantgarde_*Klima*Teilleder*ZV,2001,4,manuell,102,a_klasse,150000,benzin,mercedes_benz,limousine
500,Verkaufe_Kia_Rio_Baujahr_2001,2001,2,manuell,98,rio,150000,benzin,kia,kombi
6299,OPEL_CORSA_S_D__1.2_16V_INNOVATION,2007,11,manuell,80,corsa,60000,benzin,opel,limousine
500,Audi_A4_1.6,1996,3,manuell,101,a4,150000,benzin,audi,limousine
10800,C_180_T_BlueEFFICIENCY_7G_TRONIC_Avantgarde,2011,8,automatik,156,c_klasse,30000,benzin,mercedes_benz,kombi
4100,Ford_Focus_Turnier_1.6_TDCi_TÜV_bis_2017,2008,4,manuell,109,focus,150000,diesel,ford,kombi
1350,Renault_Renault_Twingo,2003,6,manuell,0,twingo,20000,benzin,renault,kleinwagen
1550,Audi_A4_Perfekten_Zustand,1995,8,automatik,102,a4,150000,,audi,limousine
5500,Renault_Twingo_1.2_16V_TCE_GT,2009,4,manuell,101,twingo,70000,benzin,renault,kleinwagen
1200,Opel_Combo_1.4_Kasten_85.000_tkm_Orginal_1Hand,1998,10,manuell,60,combo,90000,benzin,opel,bus
950,Volvo_V40_1.8,1998,3,manuell,116,v40,150000,benzin,volvo,kombi
449,Golf_4_mit_klima,2000,11,manuell,0,golf,150000,benzin,volkswagen,
1400,Ford_Fiesta_16V,1992,7,manuell,131,fiesta,30000,benzin,ford,kleinwagen
9999,VW_Polo_V__6R__1_2l_TSI_Highline_gepflegt_1.Hd._Navi_Tempomat,2010,4,manuell,105,polo,90000,benzin,volkswagen,kleinwagen
1500,Opel_Agila_1.0_12_V,2005,5,manuell,60,agila,90000,benzin,opel,kleinwagen
11900,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic,2006,6,automatik,232,a6,150000,diesel,audi,kombi
1600,Volkswagen_Passat_3b,1999,12,automatik,150,passat,150000,benzin,volkswagen,limousine
1500,VW_schran_verkaufen,2003,3,manuell,0,,150000,diesel,volkswagen,bus
5500,Volkswagen_Golf_1.6,2009,2,manuell,102,golf,150000,benzin,volkswagen,limousine
0,Oldtimer_Raritaeten_Vorkriegsmodell_Ersatzteile,1960,0,,0,,150000,,sonstige_autos,
2850,Opel_Astra_G_Coupé_2.2_Garagenfzg/Scheckheftgepflegt/TÜV,2001,12,manuell,147,astra,150000,benzin,opel,coupe
3950,VW_Passat_Kombi_Comfortline,2003,0,manuell,130,passat,150000,diesel,volkswagen,kombi
110,Daihatsu_Cuore_1.0,2000,4,manuell,0,cuore,125000,benzin,daihatsu,kleinwagen
8200,Ford_Fiesta_1.6_Ti_VCT_Sport,2010,3,manuell,120,fiesta,90000,benzin,ford,kleinwagen
9490,Ford_Fiesta_1.5_TDCi,2013,9,manuell,75,fiesta,60000,diesel,ford,kleinwagen
2350,BMW_316_TI,2018,7,manuell,116,3er,150000,,bmw,
949,Twingo_C06_TÜV_11_/_2017,2001,1,manuell,0,twingo,150000,benzin,renault,kleinwagen
14900,Mercedes_Benz_CLS_350_LPG__Sehr_Gepflegt__Vollaustattung,2004,12,automatik,272,andere,150000,lpg,mercedes_benz,coupe
2350,Peugeot_307_HDi,2002,11,manuell,107,3_reihe,150000,diesel,peugeot,limousine
250,VW_Polo_45Ps,1997,5,manuell,45,polo,150000,benzin,volkswagen,kleinwagen
9990,Mercedes_Benz_E_280,1993,10,automatik,193,e_klasse,80000,benzin,mercedes_benz,limousine
6500,Fiat_Ducato_Maxi_L5H2_251.CG3.0,2009,5,manuell,158,ducato,150000,diesel,fiat,bus
4500,Golf_5_TDI,2003,8,manuell,0,golf,150000,diesel,volkswagen,kleinwagen
4000,BMW_320d_DPF_/_M_PAKET_/_NAVI_/_XENON_/_AUTOMATIK,2009,4,automatik,163,3er,150000,diesel,bmw,limousine
9500,BMW_E60_525d,2006,0,automatik,177,5er,150000,diesel,bmw,limousine
3955,A4_2.0_TDI_170PS_QUATTRO_S_LINE_FULL_LEDER,2007,7,manuell,170,a4,150000,diesel,audi,kombi
1800,Audi_A3_1.6_Ambition,2000,4,manuell,101,a3,150000,benzin,audi,limousine
150,VW_POLO_6N_WENIG_KILOMETER!!!,1996,0,,0,polo,125000,benzin,volkswagen,kleinwagen
1200,Ford_Focus_Turnier_Futura_TÜV_09.2017,2000,10,manuell,116,focus,150000,benzin,ford,kombi
0,Daihatsu_FEROZA_Allrad______Schneeschild_Winde__Event._Tausch_!!!,1991,6,manuell,70,andere,90000,benzin,daihatsu,suv
4250,Saab_9_5_huebsch__gepflegt__ohne_Rep._Stau__reinsetzen_wohlfuehlen,2002,2,automatik,150,andere,150000,benzin,saab,limousine
0,Auch_tausch_moeglich,2000,4,automatik,248,7er,150000,diesel,bmw,limousine
1450,Nissan_Primera__AHK__TÜV_2017__141_TKM,2017,4,manuell,110,primera,150000,benzin,nissan,
11950,Skoda_Octavia_RS_Kombi_Navi_Columbus_18_Zoll,2008,3,manuell,200,octavia,100000,benzin,skoda,kombi
1400,316_I__Automatik,1998,2,automatik,105,3er,150000,benzin,bmw,coupe
2500,Passat_2.0TDI_Navi_Leder_Top,2005,8,manuell,0,passat,150000,diesel,volkswagen,limousine
21900,MINI_Cooper_S_Coupé_JCW_Paket_RECARO_Navi_h/k,2014,9,manuell,184,cooper,20000,benzin,mini,coupe
850,Volkswagen_Golf_Automatik,1988,9,automatik,72,golf,150000,benzin,volkswagen,limousine
31500,BMW_X6_xDrive35d_Vollausstattung_Standheizung,2010,3,automatik,286,x_reihe,125000,diesel,bmw,limousine
5500,SAAB_9³_Cabrio_2_0t_Automatik,2000,5,automatik,154,andere,150000,benzin,saab,cabrio
5999,Opel_Astra_GTC_1.6,2008,5,manuell,116,astra,100000,benzin,opel,coupe
1250,POLO_Variant_TÜV__NEU,1998,5,manuell,60,polo,150000,benzin,volkswagen,kombi
22900,Mercedes_Benz_SLK_200_Kompressor_Automatik,2011,9,,0,slk,60000,benzin,mercedes_benz,cabrio
5500,Mercedes_Benz_CLK_Cabrio_230_Kompressor_Avantgarde,2001,1,automatik,197,clk,150000,benzin,mercedes_benz,cabrio
10200,MINI_Cooper_Aut._Park_Lane___Harman_Kardon_Sound_u.a.,2006,6,automatik,116,cooper,70000,benzin,mini,kleinwagen
5500,Volkswagen_Passat_Variant_2.0_TDI_Highline,2006,3,manuell,140,passat,150000,diesel,volkswagen,kombi
1990,Renault_Megane_Scenic_2.0_RT__TÜV_NEU__1._Hand__wenig_Km,1997,9,manuell,114,megane,70000,benzin,renault,bus
6543,Volkswagen_Passat_1.6_FSI_Top_Ausstattung,2006,9,manuell,116,passat,150000,benzin,volkswagen,kombi
6150,Skoda_Octavia_Combi_1.9_TDI_DPF,2007,11,manuell,105,octavia,150000,diesel,skoda,kombi
6000,A3_2.0_TDI_Sportback_DPF_Attraction_Blue,2009,8,,140,a3,125000,diesel,audi,limousine
5999,Gepflegter_Golf_6_2.0_TDI,2009,10,manuell,105,golf,150000,diesel,volkswagen,
4100,Audi_A4_1.8_T,2003,10,automatik,163,a4,150000,benzin,audi,limousine
7000,Hyundai_Tucson_2.0_CRDi_VGT_4WD_GLS,2008,5,manuell,140,tucson,125000,diesel,hyundai,suv
3000,Opel_zafira_a_2.2,2001,0,manuell,147,zafira,150000,lpg,opel,bus
22999,BMW_530d_xDrive_Aut._Leder__NAVI_PROFESSIONAL__XENON,2011,3,automatik,258,5er,150000,diesel,bmw,limousine
6900,Mini_Cooper_S_Coupe_John_Cooper_Works,2005,7,manuell,170,,150000,,mini,coupe
2000,Mercedes_Benz_E_270_CDI,2001,11,automatik,0,e_klasse,150000,diesel,mercedes_benz,kombi
2890,BMW_320i,2001,8,manuell,170,3er,150000,benzin,bmw,limousine
1999,Audi_A6_Avant_2.5_TDI,2001,10,manuell,155,a6,150000,diesel,audi,kombi
2250,Audi_A4_Avant_1.9_TDI____Bremsen_neu__gepflegt_,1999,8,manuell,90,a4,150000,diesel,audi,kombi
3950,Volkswagen_Bora_2.8_V6_4Motion,2002,7,manuell,204,bora,150000,benzin,volkswagen,limousine
2500,Volkswagen_Golf_4,2002,7,manuell,74,golf,150000,,volkswagen,kleinwagen
300,Honda_Civic_ej_9,2017,0,manuell,90,civic,5000,,honda,
2050,Cabrio_mit_Tuev_9/2017,1993,7,manuell,75,golf,150000,benzin,volkswagen,cabrio
1550,Volkswagen_Lupo_1.0_College_Scheckheftgepflegt_Unfallfrei,2000,9,manuell,50,lupo,150000,benzin,volkswagen,kleinwagen
6999,Mercedes_E270_CDI_*Elegance*_TÜV_04/2017,2003,10,manuell,177,e_klasse,150000,diesel,mercedes_benz,limousine
4990,Renault_Twingo_1.2_LEV_16V_75_Yahoo!,2011,10,manuell,75,twingo,50000,benzin,renault,kleinwagen
1350,Renault_Twingo_1.2,2003,7,manuell,58,twingo,150000,benzin,renault,kleinwagen
18900,Hyundai_ix35_1.6_2WD,2015,4,manuell,135,i_reihe,20000,benzin,hyundai,suv
500,Volkswagen_Lupo_1.2_TDI_3L,1999,11,automatik,61,lupo,150000,diesel,volkswagen,kleinwagen
650,Seat_Arosa_1_4,1997,6,manuell,60,arosa,150000,benzin,seat,kleinwagen
21850,VW_Touareg_V_10_TDI_DPF__313_PS_,2007,8,automatik,313,touareg,150000,diesel,volkswagen,suv
1850,Honda_Stream_1.7i_LS,2003,2,manuell,125,andere,150000,benzin,honda,bus
950,Golf_4___2_Liter_Motor_Kombi,1999,9,manuell,116,golf,150000,benzin,volkswagen,kombi
2990,BMW_318i,2002,7,manuell,143,3er,150000,benzin,bmw,limousine
1699,Volkswagen_Polo_1.4_TDI,2004,4,manuell,75,polo,150000,diesel,volkswagen,kleinwagen
650,Citroen_Jumper,1994,0,manuell,86,andere,150000,diesel,citroen,andere
50000,Wir_kaufen_Mercedes_sl_r107,1980,0,,0,sl,5000,,mercedes_benz,
4000,Suche_fuer_HEUTE_einen_VW_TOURAN_7_SITZER__im_gutem_Zustand_,2005,0,,0,touran,150000,diesel,volkswagen,
5000,Volkswagen_Touran_2.0_TDI_Highline,2005,12,manuell,140,touran,150000,diesel,volkswagen,bus
850,Opel_Corsa_1.0l_TÜV_05/17_1.Hand,1998,3,manuell,54,corsa,150000,benzin,opel,kleinwagen
3500,Opel_Corsa_1.0__Klima__TÜV_neu__KD_neu,2006,8,manuell,60,corsa,90000,benzin,opel,kleinwagen
4000,BMW_E46_Checkheft,1999,0,automatik,193,3er,150000,,bmw,limousine
999,Daewoo_Nubira_kombi_sehr_gepflegt_Nichtraucher_auto,1999,1,manuell,106,nubira,125000,benzin,daewoo,kombi
5100,Opel_Tigra_Twin_Top_1.4_Easytronic__Enjoy_,2004,7,manuell,90,tigra,50000,benzin,opel,cabrio
950,Fiat_Punto_188,2000,3,manuell,0,punto,150000,benzin,fiat,limousine
1000,Auto_ist_Angemeldet_Tuev_Au_01_2017_voll_fahrbereit,2002,5,manuell,104,stilo,125000,benzin,fiat,limousine
5000,Peugeot_206_CC_110_Platinum,2006,11,manuell,109,2_reihe,70000,benzin,peugeot,cabrio
2200,Nissan_Pathfinder_3.3_V6_Automatik_KLIMA_SCHIEBEDACH,2000,7,automatik,150,andere,150000,benzin,nissan,suv
550,Verkaufe_xr2i,1995,3,manuell,130,fiesta,150000,benzin,ford,
3500,Alfa_Romeo_147_1.9_JTD_8V_M_Jet_Impression,2005,10,manuell,120,147,150000,diesel,alfa_romeo,limousine
17000,Mercedes_Benz_E_220_CDI_DPF_BlueEFFICIENCY_Automatik_Elegance,2009,7,automatik,170,e_klasse,90000,diesel,mercedes_benz,limousine
4650,BMW_320d_DPF_Touring,2007,2,manuell,163,3er,150000,diesel,bmw,kombi
24900,BMW_120d_xDrive_M_Sportpaket,2014,1,manuell,184,1er,50000,diesel,bmw,limousine
999,Renault_laguna_1.6_16v_mit_Tuev,2001,11,manuell,0,laguna,150000,benzin,renault,limousine
599,Toyota_Corolla_1.4__Klimaanlage,1997,10,manuell,86,corolla,150000,benzin,toyota,limousine
1499,Tausche_Opel_Astra_gegen_Pritschenwagen___Diesel,1994,10,manuell,72,,125000,benzin,sonstige_autos,kleinwagen
0,Suche_9N_Polo_Von_Privat,2002,0,,0,polo,150000,,volkswagen,
2600,Ford_Focus_Turnier_1.6_TDCi_DPF_Scheckeftgepflegt,2006,6,manuell,109,focus,150000,diesel,ford,kombi
18900,Volkswagen_Golf_1.4_TSI_BlueMotion_Technology_DSG_Highline,2013,7,automatik,122,golf,30000,benzin,volkswagen,limousine
7000,Variant_Golf_V_TDI__2_0__UNFALLFREI,2008,10,automatik,140,golf,125000,,volkswagen,kombi
9300,Polo_1.0_Trendline_75_PS_Scheckheftgepflegt_NUR_NOCH_2_TAGE,2014,5,manuell,75,,60000,,volkswagen,kleinwagen
5500,Peugeot_107,2010,0,,0,1_reihe,50000,,peugeot,kleinwagen
6800,Opel_Corsa_1_4l,2011,8,manuell,101,corsa,70000,benzin,opel,kleinwagen
10900,Volkswagen_Scirocco_1.4_TSI,2009,12,manuell,122,scirocco,125000,benzin,volkswagen,coupe
3100,Passat_2.0_TDI_DPF_Highline,2008,11,,0,passat,150000,diesel,volkswagen,limousine
1450,Opel_Astra_16V,1998,7,manuell,101,astra,150000,benzin,opel,limousine
1799,Volkswagen_Golf_1.8_TÜV_BIS_09/2017,1999,3,manuell,125,golf,150000,benzin,volkswagen,limousine
300,Renault_Twingo_Faltdach,1996,3,manuell,54,twingo,150000,benzin,renault,limousine
11200,Mercedes_C_klassa,2007,6,manuell,170,c_klasse,150000,diesel,mercedes_benz,limousine
20400,BMW_535d_Aut._Edition_Sport,2008,7,automatik,286,5er,150000,diesel,bmw,limousine
6490,Volkswagen_Golf_1.4_TSI_GT_Sport,2007,5,manuell,170,golf,125000,benzin,volkswagen,limousine
1250,Renault_Kangoo_1.9_dTi,2001,6,manuell,80,kangoo,150000,diesel,renault,bus
15599,Ford_Fiesta_ST___VOLL_Austattung___FORD_GARANTIE,2013,12,manuell,182,fiesta,40000,benzin,ford,kleinwagen
1599,Mitsubishi_Space_Star_1.8_GDI_Avance._tuev_neu._Automatik,2001,5,manuell,122,andere,150000,benzin,mitsubishi,bus
3600,Golf_Cabrio_2.0_Highline_Vollausstattung,1998,0,,115,golf,5000,,volkswagen,cabrio
2200,Hyundai_Santa_Fe_2.4_2WD_Team_06,2005,3,manuell,145,santa,150000,benzin,hyundai,suv
2400,Opel_Astra_G_2.2_DTI_Irmscher_Sondermodell_TOP,2003,2,manuell,125,astra,150000,diesel,opel,kleinwagen
7500,Audi_A6_Avant_2.7_TDI_DPF_inkl._Navi__SHZ__TÜV_Neu,2005,6,manuell,179,a6,150000,diesel,audi,kombi
200,Golf_3_1.8_Schiebedach_Funk_Zentralverriegelung_5_tuerig,1997,9,manuell,75,golf,150000,benzin,volkswagen,limousine
11900,MINI_Cooper_Clubman_Chili___1._Hand__Scheckheft,2017,12,manuell,120,clubman,70000,benzin,mini,
600,Verkaufe_einen_316i_compact,2016,0,,0,3er,150000,,bmw,
7499,Smart_smart_fortwo_coupe_softouch_pure_micro_hybri...,2013,9,automatik,71,fortwo,20000,benzin,smart,kleinwagen
1700,Mercedes_Benz_A_180,1998,10,manuell,75,a_klasse,150000,benzin,mercedes_benz,kleinwagen
2499,Seat_leon__16v,2001,2,manuell,105,leon,150000,,seat,limousine
8200,Biete_CHEVROLET_*Cruze*,2012,5,manuell,124,andere,40000,benzin,chevrolet,limousine
6750,VW_PASSAT_2_0_TDi_TÜV_01/2018,2006,9,manuell,140,passat,150000,diesel,volkswagen,kombi
5000,Mercedes_E320_Allrad__LPG/Benzin,2001,3,automatik,224,e_klasse,150000,lpg,mercedes_benz,limousine
6900,Mercedes_Benz_E_270_T_CDI_Avantgarde,2003,8,automatik,177,e_klasse,150000,diesel,mercedes_benz,kombi
3555,VW_Polo_1.2_Goal,2006,12,manuell,64,polo,125000,benzin,volkswagen,kleinwagen
6150,Hyundai_i20_1.2_Classic,2009,5,manuell,77,i_reihe,60000,benzin,hyundai,kleinwagen
800,Renault_Megane_1.6_RN,1996,6,manuell,75,megane,150000,benzin,renault,limousine
15200,Audi_A4_Avant_2.0_TFSI_S_line_Sportpaket__plus_,2009,1,manuell,211,a4,150000,benzin,audi,kombi
6700,Mercedes_Benz_Mercedes_W123_220D_Bj.77_1.Hand_Oldtimer_Raritaet,1977,3,manuell,60,andere,150000,diesel,mercedes_benz,limousine
2499,Mercedes_Benz_200_Kompressor_Kombi,2001,12,manuell,163,c_klasse,150000,benzin,mercedes_benz,kombi
3600,"Ford_Mondeo_2.0_Turnier_TDCi_Ghia_""HU/_Kuppl._neu""",2003,3,manuell,131,mondeo,150000,diesel,ford,kombi
750,Volkswagen_Golf_1.6_automatik,1998,11,automatik,101,golf,150000,benzin,volkswagen,limousine
7800,BMW_120D*Grosse_Navi*Xenon*,2006,10,manuell,163,1er,150000,diesel,bmw,kleinwagen
9800,Toyota_Yaris_D_4D_Multimedia/Freisprech,2011,12,manuell,0,yaris,80000,,toyota,kleinwagen
1900,BMW_E46_318_TÜV_Neu,1999,1,manuell,118,3er,150000,benzin,bmw,limousine
9150,Skoda_Fabia_1.2_TSI_Fresh__SHZ__PDC__Climatronic__WR,2013,4,manuell,86,fabia,20000,benzin,skoda,kleinwagen
350,Bastlerfahrzeug_VW_Polo_6n1_350_€_VB,1997,7,manuell,60,polo,150000,benzin,volkswagen,kleinwagen
2290,Skoda_Octavia_1.8_Turbo_Kombi_Elegance,2003,12,manuell,150,octavia,150000,benzin,skoda,kombi
1500,Opel_Astra_g_Coupé_1_8,2000,3,,0,astra,5000,benzin,opel,coupe
700,Audi_A4_b5_97r,1997,0,manuell,105,a4,150000,,audi,limousine
1250,Polo_6_n_2,2001,3,manuell,60,polo,125000,benzin,volkswagen,kleinwagen
300,Fiat_Lancia_Y_fuer_Bastler,1999,0,manuell,45,ypsilon,150000,benzin,lancia,kleinwagen
1899,zuverlaessigen_Skoda_Oktavia__Erste_Hand!,2001,7,manuell,90,octavia,150000,diesel,skoda,kombi
3700,Mercedes_Vito_2007_Verkauf,2007,8,manuell,109,vito,150000,diesel,mercedes_benz,bus
1490,Audi_A6_2.5_TDI_EURO3_TÜV,2002,3,manuell,163,a6,150000,diesel,audi,limousine
11900,Volkswagen_Golf_1.4_TSI_DSG,2009,11,automatik,122,golf,80000,benzin,volkswagen,limousine
11999,BMW_320i_Touring,2008,5,manuell,170,3er,90000,benzin,bmw,kombi
6200,Mercedes_Benz_C_180_Kompressor,2005,7,,143,c_klasse,125000,benzin,mercedes_benz,limousine
950,VW_32_B_Baujahr_86_zum_fertig_stellen_oder_schlachten,1986,6,manuell,120,passat,125000,benzin,volkswagen,limousine
7777,Volkswagen_Golf_1.6_GT_Sport,2008,5,manuell,102,golf,100000,benzin,volkswagen,limousine
6700,VW_Polo_9_N3__1_4_United__Bj._2009___sehr_gepflegt,2009,7,manuell,80,polo,125000,benzin,volkswagen,kleinwagen
900,Peugeot_206_mit_Tuev_bis_07/2017,1999,6,manuell,60,2_reihe,150000,benzin,peugeot,kleinwagen
199,Ford_Ka_1.3_zumAusschlachten,2001,2,manuell,60,ka,150000,benzin,ford,kleinwagen
27900,Chrysler_300_oldtimer,1966,12,automatik,300,andere,50000,benzin,chrysler,coupe
9900,Volkswagen_New_Beetle_Cabriolet_1.6__LPG_Gas__Top_Sparsam,2008,2,manuell,102,beetle,80000,benzin,volkswagen,cabrio
2500,Skoda_Fabia_1.4_16V_Ambiente,2005,9,manuell,75,fabia,150000,benzin,skoda,kleinwagen
5300,Mercedes_Benz_C_200_Kompressor,2004,11,,163,c_klasse,90000,benzin,mercedes_benz,limousine
16900,Mercedes_Benz_C_180_T_BE_Avantgarde__AHK__Navi__Xenon,2011,6,manuell,156,c_klasse,40000,benzin,mercedes_benz,kombi
1500,Vw_Golf_4_Diesel_gruene_Plakette_Unfallschaden,2000,9,manuell,90,golf,150000,diesel,volkswagen,kleinwagen
2500,Peugeot_206_CC_110_Platinum,2003,12,manuell,109,2_reihe,150000,benzin,peugeot,cabrio
999,Fiat_Punto_1.2,2002,10,manuell,60,punto,150000,benzin,fiat,kleinwagen
1000,Opel_Corsa_1.4_TÜV_NEU!,1998,9,manuell,90,corsa,150000,benzin,opel,kleinwagen
1300,privat_wv_passat,1999,11,automatik,125,passat,150000,benzin,volkswagen,limousine
18900,Renault_Megane_2.0_140_CVT_Coupe_Cabriolet_Luxe,2013,12,automatik,140,megane,30000,benzin,renault,cabrio
2000,Renault_Kangoo_1.6__Autom._Klima__Sitzheizung__Parkpilot,2003,12,manuell,95,kangoo,150000,benzin,renault,bus
3499,Volkswagen_Fox_2.Hd_Klima__Scheckheft__TÜV_neu__Alu__TOP!,2005,8,manuell,54,fox,60000,benzin,volkswagen,kleinwagen
800,Alfa_Romeo_145_1.4,1995,3,manuell,90,145,150000,benzin,alfa_romeo,limousine
1800,Mazda_6_Sport_Kombi_2.0_CD,2004,6,manuell,121,6_reihe,150000,diesel,mazda,kombi
2500,Smart_ForTwo,2001,5,automatik,61,,70000,,smart,kleinwagen
3350,Volkswagen_Bora_1.9_TDI,2003,9,manuell,131,bora,150000,diesel,volkswagen,limousine
6999,Mercedes_Benz_CLK_Coupe_200_Kompressor,2002,10,automatik,163,clk,80000,benzin,mercedes_benz,coupe
2800,Jeep_Grand_Cherokee_Limited,1994,9,automatik,215,grand,150000,lpg,jeep,suv
280,"Twingo__Motor_""defekt""__zu__schade_fuer_den_Schrottplatz__280_Euro",2002,2,manuell,58,twingo,150000,benzin,renault,kleinwagen
5000,Nissan_Xtrail,2006,8,manuell,136,x_trail,150000,diesel,nissan,bus
2299,Chevrolet_Nubira_1.8_Tuev_8.2016__LPG+Benzin,2006,10,manuell,121,andere,150000,benzin,chevrolet,kombi
10000,BMW_318_i_Touring_Aut.STANDHEIZUNG.Navi.Xen.Leder.usw,2008,4,automatik,143,,100000,benzin,bmw,kombi
5800,Audi_A3,2003,3,manuell,140,a3,150000,diesel,audi,limousine
5999,Nissan_X_Trail_2.2_dCi_4x4_Scheckh._DPF_Navi_TÜV_NEU,2004,4,manuell,136,x_trail,150000,diesel,nissan,suv
15498,"Mercedes_Benz_SLK_200_K_Original_Sportpaket__18""__SHZ_",2006,10,manuell,163,slk,60000,benzin,mercedes_benz,cabrio
5400,Citroën_C3_1.1_First_Tonic,2010,4,manuell,60,c3,30000,benzin,citroen,kleinwagen
850,Seat_Ibiza_1.4_TÜV_02/2018!!_Top_Preis,2018,3,,0,,150000,benzin,seat,
900,2_CV_Ente_zum_Herrichten,1987,4,manuell,27,andere,60000,benzin,citroen,cabrio
26000,Neuwertiger_VW_Tiguan_Schwarz_Metallic,2014,7,manuell,160,tiguan,30000,benzin,volkswagen,suv
2690,SMART_CABRIO_TÜV_2018__INSPEKTION_NEU,2001,6,automatik,41,roadster,150000,diesel,smart,cabrio
7200,Audi_A3_1.6_FSI_Sportback,2005,2,manuell,116,a3,80000,benzin,audi,kombi
3500,Mercedes_c200,2001,8,automatik,0,c_klasse,150000,diesel,mercedes_benz,limousine
350,Opel_corsa_B_1.2,2000,3,manuell,0,corsa,150000,benzin,opel,
19500,Audi_A3_Cabrio_2.0_TDI_S_Line,2011,8,manuell,141,a3,125000,diesel,audi,cabrio
